SRC,DST,DST_C,Class_major,class
32001,32027,0.000,0.000,0
32003,32003,0.000,0.000,0
32003,32023,0.000,0.000,0
32005,32005,0.000,0.000,0
32005,32510,0.000,0.000,0
32007,32013,0.000,0.000,0
32007,32015,0.000,0.000,0
32007,49045,0.000,0.000,0
32009,32023,0.000,0.000,0
32011,32015,0.000,0.000,0
32011,32023,0.000,0.000,0
32013,32013,0.000,0.000,0
32013,32015,0.000,0.000,0
32013,32027,0.000,0.000,0
32015,32015,0.000,0.000,0
32015,32023,0.000,0.000,0
32015,32027,0.000,0.000,0
32017,32023,0.000,0.000,0
32019,32029,0.000,0.000,0
32019,32510,0.000,0.000,0
32021,32023,0.000,0.000,0
32023,32023,0.000,0.000,0
32027,32027,0.000,0.000,0
32029,32029,0.000,0.000,0
32029,32510,0.000,0.000,0
32031,32510,0.000,0.000,0
32031,41037,0.000,0.000,0
32033,49045,0.000,0.000,0
32510,32510,0.000,0.000,0
33003,33007,0.000,0.000,0
33005,50025,1.000,1.000,1
33007,33007,0.000,0.000,0
33007,50009,0.000,0.000,0
33009,50005,0.000,0.333,0
33009,50009,0.000,0.333,0
33009,50017,1.000,0.333,0
33011,33015,1.000,1.000,1
33013,33015,1.000,1.000,1
33015,33015,1.000,1.000,1
33019,50025,1.000,1.000,1
34001,34001,1.000,0.750,1
34001,34009,1.000,0.750,1
34001,34011,0.000,0.750,1
34001,34015,0.000,0.750,1
34001,34029,1.000,0.750,1
34003,34031,1.000,1.000,1
34003,36005,1.000,1.000,1
34003,36119,1.000,1.000,1
34005,34025,1.000,1.000,1
34005,34029,1.000,1.000,1
34007,34015,0.000,0.000,0
34009,34009,1.000,0.500,0
34009,34011,0.000,0.500,0
34011,34011,0.000,0.000,0
34011,34015,0.000,0.000,0
34013,34027,1.000,1.000,1
34013,34031,1.000,1.000,1
34013,34039,1.000,1.000,1
34015,34015,0.000,0.000,0
34017,34039,1.000,1.000,1
34017,36047,1.000,1.000,1
34019,34019,1.000,1.000,1
34019,34027,1.000,1.000,1
34019,34035,1.000,1.000,1
34021,34023,1.000,1.000,1
34021,34025,1.000,1.000,1
34021,34035,1.000,1.000,1
34023,34023,1.000,1.000,1
34023,34025,1.000,1.000,1
34023,34035,1.000,1.000,1
34023,34039,1.000,1.000,1
34025,34025,1.000,1.000,1
34025,34029,1.000,1.000,1
34027,34027,1.000,0.875,1
34027,34031,1.000,0.875,1
34027,34035,1.000,0.875,1
34027,34037,0.000,0.875,1
34027,34039,1.000,0.875,1
34029,34029,1.000,1.000,1
34031,34031,1.000,0.500,0
34031,34037,0.000,0.500,0
34031,36071,0.000,0.500,0
34035,34035,1.000,1.000,1
34035,34039,1.000,1.000,1
34037,34037,0.000,0.000,0
34037,36071,0.000,0.000,0
34039,34039,1.000,1.000,1
34041,42095,0.000,0.000,0
35001,35001,1.000,0.750,1
35001,35006,0.000,0.750,1
35001,35043,1.000,0.750,1
35003,35006,0.000,0.667,1
35003,35017,1.000,0.667,1
35003,35053,1.000,0.667,1
35005,35005,1.000,0.625,1
35005,35011,0.000,0.625,1
35005,35015,0.000,0.625,1
35005,35027,1.000,0.625,1
35005,35035,0.000,0.625,1
35006,35006,0.000,0.500,0
35006,35031,1.000,0.500,0
35006,35043,1.000,0.500,0
35006,35053,1.000,0.500,0
35007,35059,0.000,0.000,0
35009,48117,0.000,0.000,0
35011,35011,0.000,0.250,0
35011,35019,0.000,0.250,0
35011,35027,1.000,0.250,0
35013,35013,1.000,0.500,0
35013,35035,0.000,0.500,0
35013,48141,0.000,0.500,0
35015,35015,0.000,0.000,0
35015,35035,0.000,0.000,0
35015,48109,0.000,0.000,0
35017,35017,1.000,1.000,1
35019,35019,0.000,0.500,0
35019,35027,1.000,0.500,0
35019,35047,1.000,0.500,0
35021,35047,1.000,0.500,0
35021,35059,0.000,0.500,0
35025,48003,0.000,0.000,0
35025,48495,0.000,0.000,0
35025,48501,0.000,0.000,0
35027,35027,1.000,0.750,1
35027,35035,0.000,0.750,1
35027,35053,1.000,0.750,1
35028,35043,1.000,1.000,1
35031,35031,1.000,1.000,1
35031,35043,1.000,1.000,1
35031,35045,1.000,1.000,1
35033,35047,1.000,1.000,1
35035,35035,0.000,0.000,0
35035,48109,0.000,0.000,0
35035,48141,0.000,0.000,0
35035,48229,0.000,0.000,0
35037,35047,1.000,0.333,0
35037,35059,0.000,0.333,0
35037,48117,0.000,0.333,0
35039,35043,1.000,1.000,1
35039,35045,1.000,1.000,1
35043,35043,1.000,1.000,1
35043,35045,1.000,1.000,1
35045,35045,1.000,1.000,1
35045,49037,1.000,1.000,1
35047,35047,1.000,1.000,1
35051,35053,1.000,1.000,1
35053,35053,1.000,1.000,1
35059,35059,0.000,0.000,0
35059,40025,0.000,0.000,0
35059,48111,0.000,0.000,0
36001,36001,1.000,0.500,0
36001,36021,0.000,0.500,0
36003,36003,0.000,0.000,0
36003,36051,0.000,0.000,0
36003,42105,0.000,0.000,0
36005,36005,1.000,1.000,1
36005,36059,1.000,1.000,1
36005,36119,1.000,1.000,1
36007,36007,0.000,0.000,0
36007,36017,0.000,0.000,0
36007,36107,0.000,0.000,0
36007,42127,0.000,0.000,0
36009,36013,0.000,0.000,0
36009,42123,0.000,0.000,0
36011,36011,0.000,0.333,0
36011,36067,1.000,0.333,0
36011,36109,1.000,0.333,0
36011,36117,0.000,0.333,0
36013,36013,0.000,0.000,0
36013,42123,0.000,0.000,0
36015,36015,0.000,0.167,0
36015,36107,0.000,0.167,0
36015,36109,1.000,0.167,0
36015,42117,0.000,0.167,0
36017,36017,0.000,0.250,0
36017,36053,0.000,0.250,0
36017,36077,1.000,0.250,0
36019,36019,0.000,0.000,0
36021,36021,0.000,0.500,0
36021,36027,1.000,0.500,0
36023,36053,0.000,0.500,0
36023,36067,1.000,0.500,0
36023,36107,0.000,0.500,0
36023,36109,1.000,0.500,0
36025,36077,1.000,0.333,0
36025,36105,0.000,0.333,0
36025,42127,0.000,0.333,0
36027,36027,1.000,0.500,0
36027,36071,0.000,0.500,0
36027,36079,0.000,0.500,0
36029,36037,0.000,0.000,0
36029,36063,0.000,0.000,0
36031,36041,0.000,0.000,0
36031,36113,0.000,0.000,0
36033,36041,0.000,0.000,0
36035,36035,0.000,0.000,0
36035,36041,0.000,0.000,0
36035,36043,0.000,0.000,0
36037,36037,0.000,0.167,0
36037,36051,0.000,0.167,0
36037,36055,1.000,0.167,0
36037,36063,0.000,0.167,0
36041,36041,0.000,0.000,0
36041,36043,0.000,0.000,0
36041,36113,0.000,0.000,0
36043,36043,0.000,0.500,0
36043,36077,1.000,0.500,0
36047,36047,1.000,1.000,1
36051,36051,0.000,0.500,0
36051,36055,1.000,0.500,0
36053,36053,0.000,0.500,0
36053,36067,1.000,0.500,0
36053,36077,1.000,0.500,0
36055,36055,1.000,0.500,0
36055,36117,0.000,0.500,0
36057,36077,1.000,1.000,1
36059,36059,1.000,1.000,1
36059,36119,1.000,1.000,1
36063,36063,0.000,0.000,0
36065,36077,1.000,1.000,1
36067,36067,1.000,1.000,1
36069,36117,0.000,0.000,0
36071,36071,0.000,0.000,0
36071,36079,0.000,0.000,0
36071,36105,0.000,0.000,0
36077,36077,1.000,1.000,1
36079,36079,0.000,0.500,0
36079,36119,1.000,0.500,0
36087,36119,1.000,1.000,1
36091,36113,0.000,0.000,0
36097,36109,1.000,1.000,1
36099,36109,1.000,0.500,0
36099,36117,0.000,0.500,0
36101,42105,0.000,0.000,0
36101,42117,0.000,0.000,0
36103,44009,1.000,1.000,1
36105,36105,0.000,0.000,0
36105,42127,0.000,0.000,0
36107,36107,0.000,0.500,0
36107,36109,1.000,0.500,0
36109,36109,1.000,1.000,1
36113,36113,0.000,0.000,0
36117,36117,0.000,0.000,0
36119,36119,1.000,1.000,1
37001,37081,1.000,0.500,0
37001,37135,1.000,0.500,0
37001,37151,0.000,0.500,0
37001,37157,0.000,0.500,0
37003,37027,0.000,0.333,0
37003,37097,1.000,0.333,0
37003,37193,0.000,0.333,0
37005,37009,0.000,0.000,0
37005,37171,0.000,0.000,0
37005,37193,0.000,0.000,0
37005,51077,0.000,0.000,0
37007,37123,0.000,0.000,0
37007,37179,0.000,0.000,0
37009,37009,0.000,0.000,0
37009,37193,0.000,0.000,0
37009,51077,0.000,0.000,0
37011,37011,0.000,0.000,0
37011,37023,0.000,0.000,0
37011,37027,0.000,0.000,0
37011,37111,0.000,0.000,0
37011,37121,0.000,0.000,0
37011,47019,0.000,0.000,0
37013,37013,0.000,0.250,0
37013,37117,0.000,0.250,0
37013,37147,1.000,0.250,0
37015,37041,0.000,0.200,0
37015,37083,1.000,0.200,0
37015,37091,0.000,0.200,0
37015,37117,0.000,0.200,0
37015,37131,0.000,0.200,0
37019,37129,1.000,0.500,0
37019,45051,0.000,0.500,0
37021,37087,0.000,0.000,0
37021,37111,0.000,0.000,0
37021,37161,0.000,0.000,0
37021,37199,0.000,0.000,0
37023,37023,0.000,0.000,0
37023,37027,0.000,0.000,0
37023,37109,0.000,0.000,0
37023,37111,0.000,0.000,0
37023,37161,0.000,0.000,0
37025,37025,0.000,0.250,0
37025,37097,1.000,0.250,0
37025,37179,0.000,0.250,0
37027,37027,0.000,0.000,0
37027,37193,0.000,0.000,0
37029,37139,0.000,0.000,0
37029,51800,0.000,0.000,0
37031,37031,0.000,0.000,0
37031,37103,0.000,0.000,0
37033,37135,1.000,0.250,0
37033,37145,0.000,0.250,0
37033,37157,0.000,0.250,0
37033,51143,0.000,0.250,0
37035,37097,1.000,0.500,0
37035,37109,0.000,0.500,0
37037,37063,1.000,0.600,1
37037,37085,0.000,0.600,1
37037,37135,1.000,0.600,1
37037,37151,0.000,0.600,1
37037,37183,1.000,0.600,1
37039,37039,0.000,0.000,0
37039,37113,0.000,0.000,0
37041,37041,0.000,0.000,0
37041,37091,0.000,0.000,0
37041,37143,0.000,0.000,0
37043,37113,0.000,0.000,0
37045,37109,0.000,0.000,0
37045,37161,0.000,0.000,0
37047,45033,1.000,0.500,0
37047,45051,0.000,0.500,0
37049,37103,0.000,0.500,0
37049,37147,1.000,0.500,0
37051,37085,0.000,0.000,0
37051,37093,0.000,0.000,0
37053,37055,1.000,1.000,1
37053,51810,1.000,1.000,1
37055,37055,1.000,1.000,1
37057,37059,0.000,0.400,0
37057,37067,1.000,0.400,0
37057,37081,1.000,0.400,0
37057,37123,0.000,0.400,0
37057,37151,0.000,0.400,0
37059,37059,0.000,0.500,0
37059,37067,1.000,0.500,0
37059,37097,1.000,0.500,0
37061,37061,0.000,0.000,0
37061,37103,0.000,0.000,0
37063,37063,1.000,0.750,1
37063,37077,0.000,0.750,1
37063,37135,1.000,0.750,1
37063,37145,0.000,0.750,1
37063,37183,1.000,0.750,1
37065,37083,1.000,0.750,1
37065,37117,0.000,0.750,1
37065,37147,1.000,0.750,1
37065,37195,1.000,0.750,1
37067,37067,1.000,0.625,1
37067,37081,1.000,0.625,1
37067,37157,0.000,0.625,1
37067,37169,0.000,0.625,1
37067,37171,0.000,0.625,1
37069,37069,0.000,0.250,0
37069,37077,0.000,0.250,0
37069,37083,1.000,0.250,0
37069,37183,1.000,0.250,0
37069,37185,0.000,0.250,0
37071,37109,0.000,0.000,0
37073,37091,0.000,0.000,0
37073,37139,0.000,0.000,0
37073,37143,0.000,0.000,0
37073,51175,0.000,0.000,0
37073,51800,0.000,0.000,0
37075,37113,0.000,0.000,0
37077,37077,0.000,0.167,0
37077,37145,0.000,0.167,0
37077,37183,1.000,0.167,0
37077,51117,0.000,0.167,0
37079,37147,1.000,1.000,1
37079,37195,1.000,1.000,1
37081,37081,1.000,0.500,0
37081,37151,0.000,0.500,0
37081,37157,0.000,0.500,0
37081,37169,0.000,0.500,0
37083,37083,1.000,0.500,0
37083,37117,0.000,0.500,0
37083,37131,0.000,0.500,0
37083,37185,0.000,0.500,0
37085,37085,0.000,0.500,0
37085,37183,1.000,0.500,0
37087,37087,0.000,0.000,0
37087,37175,0.000,0.000,0
37087,47155,0.000,0.000,0
37089,37149,0.000,0.000,0
37089,37161,0.000,0.000,0
37089,37175,0.000,0.000,0
37091,37091,0.000,0.000,0
37091,37131,0.000,0.000,0
37091,51175,0.000,0.000,0
37093,37093,0.000,0.000,0
37097,37097,1.000,0.500,0
37097,37109,0.000,0.500,0
37097,37193,0.000,0.500,0
37099,37113,0.000,0.000,0
37099,37175,0.000,0.000,0
37101,37183,1.000,1.000,1
37101,37195,1.000,1.000,1
37103,37103,0.000,0.000,0
37107,37147,1.000,1.000,1
37109,37109,0.000,0.000,0
37111,37111,0.000,0.000,0
37111,37121,0.000,0.000,0
37111,37161,0.000,0.000,0
37111,37199,0.000,0.000,0
37113,37113,0.000,0.000,0
37115,37199,0.000,0.000,0
37117,37117,0.000,0.500,0
37117,37147,1.000,0.500,0
37119,37179,0.000,0.000,0
37119,45057,0.000,0.000,0
37121,37121,0.000,0.000,0
37121,37199,0.000,0.000,0
37121,47019,0.000,0.000,0
37123,37123,0.000,0.000,0
37123,37151,0.000,0.000,0
37125,37151,0.000,0.000,0
37127,37183,1.000,0.667,1
37127,37185,0.000,0.667,1
37127,37195,1.000,0.667,1
37129,37129,1.000,1.000,1
37131,37131,0.000,0.000,0
37131,37185,0.000,0.000,0
37131,51025,0.000,0.000,0
37131,51081,0.000,0.000,0
37131,51175,0.000,0.000,0
37135,37135,1.000,0.500,0
37135,37145,0.000,0.500,0
37139,37139,0.000,0.000,0
37139,37143,0.000,0.000,0
37143,37143,0.000,0.000,0
37145,37145,0.000,0.000,0
37147,37147,1.000,1.000,1
37147,37195,1.000,1.000,1
37149,37149,0.000,0.000,0
37149,37161,0.000,0.000,0
37151,37151,0.000,0.000,0
37155,45033,1.000,0.500,0
37155,45051,0.000,0.500,0
37157,37157,0.000,0.000,0
37157,37169,0.000,0.000,0
37157,51089,0.000,0.000,0
37157,51143,0.000,0.000,0
37161,37161,0.000,0.000,0
37167,37179,0.000,0.000,0
37169,37169,0.000,0.000,0
37169,37171,0.000,0.000,0
37169,51089,0.000,0.000,0
37169,51141,0.000,0.000,0
37171,37171,0.000,0.000,0
37171,37193,0.000,0.000,0
37171,51077,0.000,0.000,0
37171,51141,0.000,0.000,0
37173,47155,0.000,0.000,0
37175,37175,0.000,0.000,0
37175,45077,0.000,0.000,0
37179,37179,0.000,0.000,0
37179,45057,0.000,0.000,0
37181,37185,0.000,0.000,0
37181,51117,0.000,0.000,0
37183,37183,1.000,1.000,1
37185,37185,0.000,0.000,0
37185,51025,0.000,0.000,0
37185,51117,0.000,0.000,0
37189,37193,0.000,0.000,0
37191,37195,1.000,1.000,1
37193,37193,0.000,0.000,0
37195,37195,1.000,1.000,1
37199,37199,0.000,0.000,0
38001,38001,0.000,0.167,0
38001,38087,0.000,0.167,0
38001,46031,1.000,0.167,0
38001,46105,0.000,0.167,0
38003,38003,0.000,0.125,0
38003,38017,1.000,0.125,0
38003,38039,0.000,0.125,0
38003,38045,0.000,0.125,0
38003,38091,0.000,0.125,0
38005,38005,0.000,0.000,0
38005,38027,0.000,0.000,0
38005,38069,0.000,0.000,0
38005,38071,0.000,0.000,0
38005,38103,0.000,0.000,0
38007,38007,0.000,0.000,0
38007,38025,0.000,0.000,0
38007,38087,0.000,0.000,0
38007,38089,0.000,0.000,0
38009,38069,0.000,0.000,0
38009,38075,0.000,0.000,0
38011,38087,0.000,0.000,0
38013,38075,0.000,0.000,0
38013,38105,0.000,0.000,0
38015,38059,0.000,0.000,0
38017,38017,1.000,0.500,0
38017,38091,0.000,0.500,0
38019,38019,0.000,0.000,0
38019,38067,0.000,0.000,0
38019,38071,0.000,0.000,0
38019,38099,0.000,0.000,0
38021,38045,0.000,0.000,0
38021,38051,0.000,0.000,0
38021,38081,0.000,0.000,0
38023,38105,0.000,0.000,0
38025,38025,0.000,0.000,0
38025,38089,0.000,0.000,0
38027,38027,0.000,0.000,0
38027,38031,0.000,0.000,0
38027,38039,0.000,0.000,0
38027,38103,0.000,0.000,0
38029,38047,0.000,0.250,0
38029,38051,0.000,0.250,0
38029,38059,0.000,0.250,0
38029,46031,1.000,0.250,0
38031,38031,0.000,0.000,0
38031,38039,0.000,0.000,0
38031,38103,0.000,0.000,0
38033,38087,0.000,0.000,0
38035,38091,0.000,0.000,0
38035,38099,0.000,0.000,0
38037,38059,0.000,0.000,0
38037,38089,0.000,0.000,0
38039,38039,0.000,0.000,0
38039,38091,0.000,0.000,0
38041,38087,0.000,0.000,0
38041,38089,0.000,0.000,0
38043,38047,0.000,0.000,0
38043,38103,0.000,0.000,0
38045,38045,0.000,0.000,0
38045,38047,0.000,0.000,0
38045,38051,0.000,0.000,0
38047,38047,0.000,0.000,0
38047,38051,0.000,0.000,0
38049,38069,0.000,0.000,0
38049,38075,0.000,0.000,0
38051,38051,0.000,0.000,0
38053,38105,0.000,0.000,0
38057,38059,0.000,0.000,0
38057,38089,0.000,0.000,0
38059,38059,0.000,0.000,0
38059,38089,0.000,0.000,0
38061,38105,0.000,0.000,0
38063,38071,0.000,0.000,0
38063,38091,0.000,0.000,0
38063,38099,0.000,0.000,0
38067,38067,0.000,0.000,0
38067,38099,0.000,0.000,0
38069,38069,0.000,0.000,0
38069,38103,0.000,0.000,0
38071,38071,0.000,0.000,0
38071,38099,0.000,0.000,0
38073,38081,0.000,0.000,0
38075,38075,0.000,0.000,0
38077,38081,0.000,0.000,0
38081,38081,0.000,0.000,0
38083,38103,0.000,0.000,0
38085,46031,1.000,1.000,1
38087,38087,0.000,0.000,0
38087,38089,0.000,0.000,0
38089,38089,0.000,0.000,0
38091,38091,0.000,0.000,0
38093,38103,0.000,0.000,0
38099,38099,0.000,0.000,0
38103,38103,0.000,0.000,0
38105,38105,0.000,0.000,0
39001,39001,0.000,0.000,0
39003,39003,0.000,0.000,0
39003,39063,0.000,0.000,0
39003,39065,0.000,0.000,0
39003,39161,0.000,0.000,0
39005,39077,0.000,0.000,0
39005,39139,0.000,0.000,0
39007,39007,0.000,0.000,0
39007,42039,0.000,0.000,0
39009,39009,1.000,0.500,0
39009,39105,0.000,0.500,0
39009,39115,0.000,0.500,0
39009,39127,0.000,0.500,0
39009,54107,0.000,0.500,0
39011,39065,0.000,0.000,0
39011,39107,0.000,0.000,0
39011,39149,0.000,0.000,0
39011,39161,0.000,0.000,0
39013,39059,0.000,0.250,0
39013,39067,0.000,0.250,0
39013,54051,0.000,0.250,0
39013,54069,1.000,0.250,0
39015,39025,1.000,0.500,0
39015,39027,0.000,0.500,0
39017,39017,0.000,0.250,0
39017,39061,1.000,0.250,0
39017,39113,0.000,0.250,0
39019,39029,0.000,0.000,0
39019,39067,0.000,0.000,0
39021,39109,0.000,0.000,0
39021,39149,0.000,0.000,0
39021,39159,0.000,0.000,0
39023,39057,1.000,0.333,0
39023,39109,0.000,0.333,0
39023,39113,0.000,0.333,0
39025,39025,1.000,0.750,1
39025,39027,0.000,0.750,1
39025,39061,1.000,0.750,1
39027,39027,0.000,0.250,0
39027,39047,0.000,0.250,0
39027,39057,1.000,0.250,0
39029,39029,0.000,0.000,0
39029,39099,0.000,0.000,0
39029,54029,0.000,0.000,0
39031,39059,0.000,0.000,0
39031,39089,0.000,0.000,0
39031,39119,0.000,0.000,0
39033,39033,0.000,0.000,0
39033,39077,0.000,0.000,0
39033,39139,0.000,0.000,0
39033,39147,0.000,0.000,0
39033,39175,0.000,0.000,0
39035,39133,0.000,0.000,0
39037,39107,0.000,0.000,0
39037,39109,0.000,0.000,0
39037,39113,0.000,0.000,0
39037,39149,0.000,0.000,0
39039,39039,0.000,0.000,0
39039,39069,0.000,0.000,0
39041,39049,1.000,0.333,0
39041,39089,0.000,0.333,0
39041,39159,0.000,0.333,0
39043,39043,0.000,0.000,0
39043,39077,0.000,0.000,0
39045,39049,1.000,0.250,0
39045,39089,0.000,0.250,0
39045,39127,0.000,0.250,0
39045,39129,0.000,0.250,0
39047,39047,0.000,0.250,0
39047,39057,1.000,0.250,0
39047,39129,0.000,0.250,0
39049,39049,1.000,0.500,0
39049,39089,0.000,0.500,0
39049,39129,0.000,0.500,0
39049,39159,0.000,0.500,0
39051,39051,0.000,0.000,0
39051,39069,0.000,0.000,0
39051,39095,0.000,0.000,0
39053,39105,0.000,0.000,0
39053,54011,0.000,0.000,0
39055,39133,0.000,0.000,0
39057,39057,1.000,0.500,0
39057,39113,0.000,0.500,0
39059,39059,0.000,0.000,0
39059,39067,0.000,0.000,0
39059,39119,0.000,0.000,0
39061,39061,1.000,1.000,1
39063,39063,0.000,0.000,0
39063,39065,0.000,0.000,0
39063,39069,0.000,0.000,0
39063,39147,0.000,0.000,0
39063,39175,0.000,0.000,0
39065,39065,0.000,0.000,0
39065,39159,0.000,0.000,0
39065,39175,0.000,0.000,0
39067,39067,0.000,0.000,0
39069,39069,0.000,0.000,0
39069,39095,0.000,0.000,0
39073,39127,0.000,0.000,0
39073,39129,0.000,0.000,0
39077,39077,0.000,0.000,0
39077,39139,0.000,0.000,0
39077,39147,0.000,0.000,0
39081,54029,0.000,0.500,0
39081,54069,1.000,0.500,0
39083,39089,0.000,0.000,0
39083,39139,0.000,0.000,0
39087,54011,0.000,0.000,0
39087,54099,0.000,0.000,0
39089,39089,0.000,0.000,0
39089,39119,0.000,0.000,0
39089,39127,0.000,0.000,0
39091,39149,0.000,0.000,0
39091,39159,0.000,0.000,0
39095,39095,0.000,0.000,0
39097,39129,0.000,0.000,0
39097,39159,0.000,0.000,0
39099,39099,0.000,0.000,0
39099,39133,0.000,0.000,0
39101,39159,0.000,0.000,0
39101,39175,0.000,0.000,0
39105,39105,0.000,0.000,0
39105,54035,0.000,0.000,0
39105,54107,0.000,0.000,0
39107,39107,0.000,0.000,0
39107,39149,0.000,0.000,0
39107,39161,0.000,0.000,0
39109,39109,0.000,0.000,0
39109,39113,0.000,0.000,0
39109,39149,0.000,0.000,0
39111,54051,0.000,0.000,0
39113,39113,0.000,0.000,0
39115,39115,0.000,0.000,0
39115,39119,0.000,0.000,0
39115,39127,0.000,0.000,0
39117,39139,0.000,0.000,0
39119,39119,0.000,0.000,0
39119,39127,0.000,0.000,0
39125,39161,0.000,0.000,0
39127,39127,0.000,0.000,0
39129,39129,0.000,0.000,0
39133,39133,0.000,0.000,0
39137,39161,0.000,0.000,0
39139,39139,0.000,0.000,0
39143,39147,0.000,0.000,0
39147,39147,0.000,0.000,0
39147,39175,0.000,0.000,0
39149,39149,0.000,0.000,0
39155,42039,0.000,0.000,0
39159,39159,0.000,0.000,0
39161,39161,0.000,0.000,0
39167,54073,0.000,0.000,0
39167,54107,0.000,0.000,0
39175,39175,0.000,0.000,0
40001,40021,1.000,0.500,0
40001,40135,0.000,0.500,0
40003,40003,0.000,0.000,0
40003,40047,0.000,0.000,0
40003,40053,0.000,0.000,0
40005,40013,0.000,0.000,0
40005,40029,0.000,0.000,0
40005,40127,0.000,0.000,0
40007,40045,0.000,0.000,0
40007,40059,0.000,0.000,0
40007,40139,0.000,0.000,0
40007,48357,0.000,0.000,0
40009,40009,1.000,0.625,1
40009,40039,0.000,0.625,1
40009,40055,0.000,0.625,1
40009,40075,0.000,0.625,1
40009,40149,1.000,0.625,1
40011,40039,0.000,0.000,0
40013,40013,0.000,0.000,0
40013,40095,0.000,0.000,0
40013,48147,0.000,0.000,0
40015,40039,0.000,0.333,0
40015,40075,0.000,0.333,0
40015,40149,1.000,0.333,0
40017,40027,0.000,0.500,0
40017,40083,1.000,0.500,0
40019,40019,0.000,0.083,0
40019,40049,0.000,0.083,0
40019,40067,0.000,0.083,0
40019,40085,0.000,0.083,0
40019,40095,0.000,0.083,0
40019,40099,0.000,0.083,0
40019,40137,1.000,0.083,0
40021,40021,1.000,0.500,0
40021,40097,0.000,0.500,0
40021,40101,0.000,0.500,0
40021,40135,0.000,0.500,0
40021,40145,0.000,0.500,0
40023,40127,0.000,0.000,0
40025,40025,0.000,0.000,0
40025,40139,0.000,0.000,0
40025,48111,0.000,0.000,0
40025,48421,0.000,0.000,0
40027,40027,0.000,0.000,0
40029,40029,0.000,0.000,0
40029,40063,0.000,0.000,0
40031,40075,0.000,0.333,0
40031,40137,1.000,0.333,0
40031,40141,0.000,0.333,0
40033,40067,0.000,0.250,0
40033,40137,1.000,0.250,0
40033,40141,0.000,0.250,0
40033,48485,0.000,0.250,0
40035,40035,0.000,0.000,0
40035,40097,0.000,0.000,0
40035,40105,0.000,0.000,0
40035,40115,0.000,0.000,0
40035,40131,0.000,0.000,0
40037,40107,0.000,0.500,0
40037,40143,1.000,0.500,0
40039,40039,0.000,0.500,0
40039,40149,1.000,0.500,0
40041,40097,0.000,0.000,0
40041,40115,0.000,0.000,0
40043,40045,0.000,0.000,0
40045,40045,0.000,0.000,0
40045,40059,0.000,0.000,0
40045,48211,0.000,0.000,0
40047,40047,0.000,0.250,0
40047,40053,0.000,0.250,0
40047,40083,1.000,0.250,0
40049,40049,0.000,0.250,0
40049,40099,0.000,0.250,0
40049,40137,1.000,0.250,0
40051,40137,1.000,1.000,1
40053,40053,0.000,0.000,0
40055,40055,0.000,0.000,0
40055,40075,0.000,0.000,0
40057,48075,0.000,0.000,0
40057,48197,0.000,0.000,0
40059,40059,0.000,0.000,0
40061,40101,0.000,0.000,0
40061,40135,0.000,0.000,0
40063,40063,0.000,0.250,0
40063,40107,0.000,0.250,0
40063,40133,1.000,0.250,0
40065,40075,0.000,0.000,0
40065,40141,0.000,0.000,0
40065,48197,0.000,0.000,0
40067,40067,0.000,0.250,0
40067,40085,0.000,0.250,0
40067,40137,1.000,0.250,0
40069,40095,0.000,0.000,0
40069,40099,0.000,0.000,0
40071,40113,0.000,0.000,0
40073,40083,1.000,1.000,1
40075,40075,0.000,0.250,0
40075,40141,0.000,0.250,0
40075,40149,1.000,0.250,0
40077,40127,0.000,0.000,0
40079,40127,0.000,0.000,0
40079,40135,0.000,0.000,0
40081,40083,1.000,0.500,0
40081,40107,0.000,0.500,0
40083,40083,1.000,1.000,1
40085,40085,0.000,0.000,0
40085,40095,0.000,0.000,0
40085,48097,0.000,0.000,0
40089,40127,0.000,0.000,0
40091,40101,0.000,0.000,0
40091,40107,0.000,0.000,0
40095,40095,0.000,0.000,0
40097,40097,0.000,0.000,0
40097,40131,0.000,0.000,0
40097,40145,0.000,0.000,0
40099,40099,0.000,0.000,0
40101,40101,0.000,0.000,0
40101,40135,0.000,0.000,0
40101,40145,0.000,0.000,0
40103,40113,0.000,0.000,0
40105,40105,0.000,0.000,0
40105,40131,0.000,0.000,0
40107,40107,0.000,0.500,0
40107,40133,1.000,0.500,0
40111,40143,1.000,0.500,0
40111,40145,0.000,0.500,0
40113,40113,0.000,0.500,0
40113,40143,1.000,0.500,0
40115,40115,0.000,0.000,0
40117,40143,1.000,1.000,1
40121,40127,0.000,0.000,0
40123,40133,1.000,1.000,1
40125,40133,1.000,1.000,1
40127,40127,0.000,0.000,0
40129,48211,0.000,0.000,0
40131,40131,0.000,0.250,0
40131,40143,1.000,0.250,0
40131,40145,0.000,0.250,0
40133,40133,1.000,1.000,1
40135,40135,0.000,0.000,0
40137,40137,1.000,1.000,1
40139,40139,0.000,0.000,0
40139,48357,0.000,0.000,0
40139,48421,0.000,0.000,0
40141,40141,0.000,0.000,0
40141,48485,0.000,0.000,0
40143,40143,1.000,0.500,0
40143,40145,0.000,0.500,0
40145,40145,0.000,0.000,0
40149,40149,1.000,1.000,1
41001,41001,0.000,0.167,0
41001,41023,0.000,0.167,0
41001,41061,0.000,0.167,0
41001,41063,1.000,0.167,0
41003,41003,1.000,0.500,0
41003,41039,0.000,0.500,0
41003,41041,0.000,0.500,0
41003,41053,0.000,0.500,0
41005,41027,1.000,0.600,1
41005,41051,1.000,0.600,1
41005,41065,0.000,0.600,1
41005,41067,1.000,0.600,1
